timestamp,syscall,pid,ppid,uid,exit,file,fd,buf,count,flags,mode
2024-11-19T14:24:54.923Z,read,2758,2664,1000,832,,3,7fff8de26388,832,,
2024-11-19T14:24:54.923Z,pread,2758,2664,1000,68,,,,,,
2024-11-19T14:24:54.923Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,pread,2758,2664,1000,68,,,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204729896960,,,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204729921536,,,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204729991168,,,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204730015744,,,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204730023936,,,,,,
2024-11-19T14:24:54.923Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204729888768,,,,,,
2024-11-19T14:24:54.923Z,arch_prctl,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,munmap,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,set_tid_address,2758,2664,1000,2758,,,,,,
2024-11-19T14:24:54.923Z,set_robust_list,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigprocmask,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,statfs,2758,2664,1000,ENOENT,/sys/fs/selinux,,,,,
2024-11-19T14:24:54.923Z,statfs,2758,2664,1000,ENOENT,/selinux,,,,,
2024-11-19T14:24:54.923Z,brk,2758,2664,1000,93957348237312,,,,,,
2024-11-19T14:24:54.923Z,brk,2758,2664,1000,93957348372480,,,,,,
2024-11-19T14:24:54.923Z,openat,2758,2664,1000,3,/proc/filesystems,,,,140204732999543,524288
2024-11-19T14:24:54.923Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,read,2758,2664,1000,391,,3,5574265da500,1024,,
2024-11-19T14:24:54.923Z,read,2758,2664,1000,0,,3,5574265da500,1024,,
2024-11-19T14:24:54.923Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.923Z,access,2758,2664,1000,ENOENT,/etc/selinux/config,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,EPERM,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,EPERM,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,fcntl,2758,2664,1000,2,,,,,,
2024-11-19T14:24:54.923Z,fcntl,2758,2664,1000,32769,,,,,,
2024-11-19T14:24:54.923Z,fcntl,2758,2664,1000,2,,,,,,
2024-11-19T14:24:54.923Z,openat,2758,2664,1000,3,/usr/lib/locale/locale-archive,,,,140204732518352,524288
2024-11-19T14:24:54.923Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,mmap,2758,2664,1000,140204724187136,,,,,,
2024-11-19T14:24:54.923Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.923Z,openat,2758,2664,1000,3,/etc/localtime,,,,140204732492073,524288
2024-11-19T14:24:54.923Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,read,2758,2664,1000,415,,3,5574265dba50,4096,,
2024-11-19T14:24:54.923Z,lseek,2758,2664,1000,185,,,,,,
2024-11-19T14:24:54.923Z,read,2758,2664,1000,230,,3,5574265dba50,4096,,
2024-11-19T14:24:54.923Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.923Z,stat,2758,2664,1000,ENOENT,/etc/sudo.conf,,,,,
2024-11-19T14:24:54.923Z,geteuid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigaction,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,rt_sigprocmask,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,stat,2758,2664,1000,ENOENT,/etc/sudo.conf,,,,,
2024-11-19T14:24:54.923Z,getpid,2758,2664,1000,2758,,,,,,
2024-11-19T14:24:54.923Z,getppid,2758,2664,1000,2664,,,,,,
2024-11-19T14:24:54.923Z,getpgid,2758,2664,1000,2664,,,,,,
2024-11-19T14:24:54.923Z,openat,2758,2664,1000,3,/dev/tty,,,,93957328404528,2
2024-11-19T14:24:54.923Z,ioctl,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.923Z,getsid,2758,2664,1000,1692,,,,,,
2024-11-19T14:24:54.923Z,getuid,2758,2664,1000,1000,,,,,,
2024-11-19T14:24:54.923Z,geteuid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.923Z,getgid,2758,2664,1000,1000,,,,,,
2024-11-19T14:24:54.923Z,getegid,2758,2664,1000,1000,,,,,,
2024-11-19T14:24:54.927Z,socket,2758,2664,1000,3,,,,,,
2024-11-19T14:24:54.927Z,connect,2758,2664,1000,ENOENT,,,,,,
2024-11-19T14:24:54.927Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.927Z,socket,2758,2664,1000,3,,,,,,
2024-11-19T14:24:54.927Z,connect,2758,2664,1000,ENOENT,,,,,,
2024-11-19T14:24:54.927Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.927Z,openat,2758,2664,1000,3,/etc/nsswitch.conf,,,,140204732499751,524288
2024-11-19T14:24:54.927Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.927Z,read,2758,2664,1000,542,,3,5574265dcb30,4096,,
2024-11-19T14:24:54.927Z,read,2758,2664,1000,0,,3,5574265dcb30,4096,,
2024-11-19T14:24:54.927Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.927Z,openat,2758,2664,1000,3,/etc/ld.so.cache,,,,140204733463424,524288
2024-11-19T14:24:54.927Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.927Z,mmap,2758,2664,1000,140204733235200,,,,,,
2024-11-19T14:24:54.927Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.927Z,openat,2758,2664,1000,3,/lib/x86_64-linux-gnu/libnss_files.so.2,,,,93957348246448,524288
2024-11-19T14:24:54.927Z,read,2758,2664,1000,832,,3,7fff8de254e8,832,,
2024-11-19T14:24:54.927Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.927Z,mmap,2758,2664,1000,140204724105216,,,,,,
2024-11-19T14:24:54.927Z,mmap,2758,2664,1000,140204724117504,,,,,,
2024-11-19T14:24:54.927Z,mmap,2758,2664,1000,140204724146176,,,,,,
2024-11-19T14:24:54.927Z,mmap,2758,2664,1000,140204724154368,,,,,,
2024-11-19T14:24:54.927Z,mmap,2758,2664,1000,140204724162560,,,,,,
2024-11-19T14:24:54.927Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.927Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.927Z,munmap,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.927Z,openat,2758,2664,1000,3,/etc/passwd,,,,140204724146569,524288
2024-11-19T14:24:54.927Z,lseek,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.927Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.828Z,poll,612,1,0,0,,,,,,
2024-11-19T14:24:54.931Z,write,612,1,0,8,,4,7fbdbac1bc10,8,,
2024-11-19T14:24:54.931Z,read,612,1,0,128,,7,7fbdbac1ac10,4096,,
2024-11-19T14:24:54.931Z,write,612,1,0,8,,4,7fbdbac1bc10,8,,
2024-11-19T14:24:54.931Z,poll,612,1,0,1,,,,,,
2024-11-19T14:24:54.931Z,read,612,1,0,8,,4,7fbdbac1bc20,16,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,2939,,3,5574265dcb30,4096,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/proc/sys/kernel/ngroups_max,,,,140204732492618,0
2024-11-19T14:24:54.931Z,read,2758,2664,1000,6,,3,7fff8de25e90,31,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,getgroups,2758,2664,1000,9,,,,,,
2024-11-19T14:24:54.931Z,getgroups,2758,2664,1000,9,,,,,,
2024-11-19T14:24:54.931Z,umask,2758,2664,1000,2,,,,,,
2024-11-19T14:24:54.931Z,umask,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,getcwd,2758,2664,1000,25,,,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/proc/self/stat,,,,140735573809808,131072
2024-11-19T14:24:54.931Z,read,2758,2664,1000,313,,3,7fff8de25aa0,1024,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,0,,3,7fff8de25bd9,711,,
2024-11-19T14:24:54.931Z,stat,2758,2664,1000,0,/dev/console,,,,,
2024-11-19T14:24:54.931Z,stat,2758,2664,1000,0,/dev/pts/0,,,,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,uname,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,ioctl,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,prctl,2758,2664,1000,2,,,,,,
2024-11-19T14:24:54.931Z,prctl,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,socket,2758,2664,1000,3,,,,,,
2024-11-19T14:24:54.931Z,bind,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,getsockname,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,sendto,2758,2664,1000,20,,,,,,
2024-11-19T14:24:54.931Z,recvmsg,2758,2664,1000,2744,,,,,,
2024-11-19T14:24:54.931Z,recvmsg,2758,2664,1000,20,,,,,,
2024-11-19T14:24:54.931Z,sendto,2758,2664,1000,20,,,,,,
2024-11-19T14:24:54.931Z,recvmsg,2758,2664,1000,164,,,,,,
2024-11-19T14:24:54.931Z,recvmsg,2758,2664,1000,288,,,,,,
2024-11-19T14:24:54.931Z,recvmsg,2758,2664,1000,20,,,,,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,stat,2758,2664,1000,0,/usr/lib/sudo/sudoers.so,,,,,
2024-11-19T14:24:54.931Z,futex,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/usr/lib/sudo/sudoers.so,,,,93957348249600,524288
2024-11-19T14:24:54.931Z,read,2758,2664,1000,832,,3,7fff8de25628,832,,
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723703808,,,,,,
2024-11-19T14:24:54.931Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723732480,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723970048,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204724084736,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204724101120,,,,,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,ENOENT,/usr/lib/sudo/libpam.so.0,,,,140735573806448,524288
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/etc/ld.so.cache,,,,140204733463424,524288
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204733235200,,,,,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/lib/x86_64-linux-gnu/libpam.so.0,,,,93957348251024,524288
2024-11-19T14:24:54.931Z,read,2758,2664,1000,832,,3,7fff8de24f88,832,,
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723630080,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723642368,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723679232,,,,,,
2024-11-19T14:24:54.931Z,mmap,2758,2664,1000,140204723695616,,,,,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,mprotect,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,munmap,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,stat,2758,2664,1000,0,/usr/lib/sudo/sudoers.so,,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/usr/share/locale/locale.alias,,,,140735573813696,524288
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,2996,,3,5574265de9f0,4096,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,0,,3,5574265de9f0,4096,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,ENOENT,/usr/share/locale/en_SG/LC_MESSAGES/sudoers.mo,,,,93957348254128,0
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,ENOENT,/usr/share/locale/en/LC_MESSAGES/sudoers.mo,,,,93957348249424,0
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,ENOENT,/usr/share/locale-langpack/en_SG/LC_MESSAGES/sudoers.mo,,,,93957348256384,0
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,ENOENT,/usr/share/locale-langpack/en/LC_MESSAGES/sudoers.mo,,,,93957348251824,0
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/etc/passwd,,,,140204724146569,524288
2024-11-19T14:24:54.931Z,lseek,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,2939,,3,5574265e1000,4096,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,getresuid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,getresgid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/etc/passwd,,,,140204724146569,524288
2024-11-19T14:24:54.931Z,lseek,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,2939,,3,5574265e11b0,4096,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,1000,3,/etc/nsswitch.conf,,,,140204723987939,0
2024-11-19T14:24:54.931Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,542,,3,5574265e12f0,4096,,
2024-11-19T14:24:54.931Z,read,2758,2664,1000,0,,3,5574265e12f0,4096,,
2024-11-19T14:24:54.931Z,close,2758,2664,1000,0,,3,,,,
2024-11-19T14:24:54.931Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,setresgid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,stat,2758,2664,0,0,/etc/sudoers,,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,0,3,/etc/sudoers,,,,140204724014928,0
2024-11-19T14:24:54.931Z,fstat,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,read,2758,2664,0,755,,3,5574265e12f0,4096,,
2024-11-19T14:24:54.931Z,lseek,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,fcntl,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,setresgid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,ioctl,2758,2664,0,ENOTTY,,,,,,
2024-11-19T14:24:54.931Z,read,2758,2664,0,755,,3,5574265e4440,8192,,
2024-11-19T14:24:54.931Z,read,2758,2664,0,0,,3,5574265e4733,4096,,
2024-11-19T14:24:54.931Z,stat,2758,2664,0,0,/etc/sudoers.d,,,,,
2024-11-19T14:24:54.931Z,openat,2758,2664,0,4,/etc/sudoers.d,,,,93957348297604,591872
2024-11-19T14:24:54.931Z,fstat,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.931Z,getdents64,2758,2664,0,80,,,,,,
2024-11-19T14:24:54.939Z,stat,2758,2664,0,0,/etc/sudoers.d/README,,,,,
2024-11-19T14:24:54.939Z,getdents64,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,stat,2758,2664,0,0,/etc/sudoers.d/README,,,,,
2024-11-19T14:24:54.939Z,openat,2758,2664,0,4,/etc/sudoers.d/README,,,,93957348331652,0
2024-11-19T14:24:54.939Z,fstat,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,958,,4,5574265e9110,4096,,
2024-11-19T14:24:54.939Z,lseek,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,fcntl,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,setresgid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,setresuid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,ioctl,2758,2664,0,ENOTTY,,,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,958,,4,5574265ea170,8192,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,0,,4,5574265ea52e,4096,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,0,,4,5574265ea170,8192,,
2024-11-19T14:24:54.939Z,ioctl,2758,2664,0,ENOTTY,,,,,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,0,,3,5574265e4440,8192,,
2024-11-19T14:24:54.939Z,ioctl,2758,2664,0,ENOTTY,,,,,,
2024-11-19T14:24:54.939Z,socket,2758,2664,0,4,,,,,,
2024-11-19T14:24:54.939Z,connect,2758,2664,0,ENOENT,,,,,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,socket,2758,2664,0,4,,,,,,
2024-11-19T14:24:54.939Z,connect,2758,2664,0,ENOENT,,,,,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,stat,2758,2664,0,0,/etc/resolv.conf,,,,,
2024-11-19T14:24:54.939Z,openat,2758,2664,0,4,/etc/host.conf,,,,140204732499346,524288
2024-11-19T14:24:54.939Z,fstat,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,92,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,0,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,futex,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,openat,2758,2664,0,4,/etc/resolv.conf,,,,140204732499267,524288
2024-11-19T14:24:54.939Z,fstat,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,717,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,0,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,uname,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,openat,2758,2664,0,4,/etc/hosts,,,,140204724146295,524288
2024-11-19T14:24:54.939Z,lseek,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,fstat,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,233,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.939Z,lseek,2758,2664,0,233,,,,,,
2024-11-19T14:24:54.939Z,read,2758,2664,0,0,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.939Z,close,2758,2664,0,0,,4,,,,
2024-11-19T14:24:54.939Z,setresgid,2758,2664,0,0,,,,,,
2024-11-19T14:24:54.939Z,setresuid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.939Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.939Z,prlimit64,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.939Z,getresuid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.939Z,getresgid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.939Z,setresgid,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.939Z,openat,2758,2664,1000,4,/proc/sys/kernel/ngroups_max,,,,140204732492618,0
2024-11-19T14:24:54.939Z,read,2758,2664,1000,6,,4,7fff8de26810,31,,
2024-11-19T14:24:54.939Z,close,2758,2664,1000,0,,4,,,,
2024-11-19T14:24:54.939Z,mmap,2758,2664,1000,140204723363840,,,,,,
2024-11-19T14:24:54.939Z,mmap,2758,2664,1000,140204723097600,,,,,,
2024-11-19T14:24:54.939Z,socket,2758,2664,1000,4,,,,,,
2024-11-19T14:24:54.939Z,connect,2758,2664,1000,ENOENT,,,,,,
2024-11-19T14:24:54.939Z,close,2758,2664,1000,0,,4,,,,
2024-11-19T14:24:54.939Z,socket,2758,2664,1000,4,,,,,,
2024-11-19T14:24:54.939Z,connect,2758,2664,1000,ENOENT,,,,,,
2024-11-19T14:24:54.939Z,close,2758,2664,1000,0,,4,,,,
2024-11-19T14:24:54.943Z,openat,2758,2664,1000,4,/etc/group,,,,140204724146558,524288
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.943Z,fstat,2758,2664,1000,0,,,,,,
2024-11-19T14:24:54.943Z,read,2758,2664,1000,1144,,4,5574265e24f0,4096,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
2024-11-19T14:24:54.943Z,lseek,2758,2664,1000,1144,,,,,,
